VNUM	LOCALE_NAME
41272	FC Sangsun Dong+ (f)
41273	SL Jungsun Dong+ (m)
41274	SL Jungsun Dong+ (f)
41275	Spartak de Jungrang+ (m)
41276	Spartak de Jungrang+ (f)
41277	FC Tierra de Fuego+ (m)
41278	FC Tierra de Fuego+ (f)
41279	FC St. Seungryong+ (m)
41280	FC St. Seungryong+ (f)
41291	Atuendo conejo (negro)
41292	Atuendo conejo (azul)
41293	Atuendo conejo (verde)
41294	Atuendo conejo (rosa)
41295	Atuendo conejita (negro)
41296	Atuendo conejita (azul)
41297	Atuendo conejita (verde)
41298	Atuendo conejita (rosa)
41299	Atuendo conejo+ (negro)
41300	Atuendo conejo+ (azul)
41301	Atuendo conejo+ (verde)
41302	Atuendo conejo+ (rosa)
41303	Atuendo conejita+ (neg.)
41304	Atuendo conejita+ (azul)
41305	Atuendo conejita+ (ver.)
41306	Atuendo conejita+ (rosa)
41307	Ropaje de cobra (m)
41308	Ropaje de cobra (f)
41309	Ropaje de cobra+ (m)
41310	Ropaje de cobra+ (f)
41311	Luchador del des. (ngr)
41312	Luchadora del des. (ngr)
41313	Luchador del des.+ (ngr)
41314	Luchadora del de.+ (ngr)
41315	Armadura de Azrael
41316	Armadura de Azrael (f)
41317	Armadura de Azrael+ (m)
41318	Armadura de Azrael+ (f)
41319	Èæ»ç°©
41320	Traje de Jack Calabaza (m
41321	Vestido de Jack Calabaza 
41322	Traje de Jack Calabaza+ (
41323	Vestido de Jack Calabaza+
41324	Guerrero medialuna
41325	Guerrera medialuna
41326	Guerrero medialuna+
41327	Guerrera medialuna+
41328	Camiseta ALG (m)
41329	Camiseta ALG (f)
41330	Camiseta ARG (m)
41331	Camiseta ARG (f)
41332	Camiseta AUS (m)
41333	Camiseta AUS (f)
41334	Camiseta BEL (m)
41335	Camiseta BEL (f)
41336	Camiseta BIH (m)
41337	Camiseta BIH (f)
41338	Camiseta BRA (m)
41339	Camiseta BRA (f)
41340	Camiseta CMR (m)
41341	Camiseta CMR (f)
41342	Camiseta CHI (m)
41343	Camiseta CHI (f)
41344	Camiseta COL (m)
41345	Camiseta COL (f)
41346	Camiseta CRC (m)
41347	Camiseta CRC (f)
41348	Camiseta CIV (m)
41349	Camiseta CIV (f)
41350	Camiseta CRO (m)
41351	Camiseta CRO (f)
41352	Camiseta ECU (m)
41353	Camiseta ECU (f)
41354	Camiseta ENG (m)
41355	Camiseta ENG (f)
41356	Camiseta FRA (m)
41357	Camiseta FRA (f)
41358	Camiseta GER (m)
41359	Camiseta GER (f)
41360	Camiseta GHA (m)
41361	Camiseta GHA (f)
41362	Camiseta GRE (m)
41363	Camiseta GRE (f)
41364	Camiseta HON (m)
41365	Camiseta HON (f)
41366	Camiseta IRN (m)
41367	Camiseta IRN (f)
41368	Camiseta ITA (m)
41369	Camiseta ITA (f)
41370	Camiseta JPN (m)
41371	Camiseta JPN (f)
41372	Camiseta KOR (m)
41373	Camiseta KOR (f)
41374	Camiseta MEX (m)
41375	Camiseta MEX (f)
41376	Camiseta NED (m)
41377	Camiseta NED (f)
41378	Camiseta NGA (m)
41379	Camiseta NGA (f)
41380	Camiseta POR (m)
41381	Camiseta POR (f)
41382	Camiseta RUS (m)
41383	Camiseta RUS (f)
41384	Camiseta ESP (m)
41385	Camiseta ESP (f)
41386	Camiseta SUI (m)
41387	Camiseta SUI (f)
41388	Camiseta URU (m)
41389	Camiseta URU (f)
41390	Camiseta USA (m)
41391	Camiseta USA (f)
41392	Camiseta ALG (m/bonus)
41393	Camiseta ALG (f/bonus)
41394	Camiseta ARG (m/bonus)
41395	Camiseta ARG (f/bonus)
41396	Camiseta AUS (m/bonus)
41397	Camiseta AUS (f/bonus)
41398	Camiseta BEL (m/bonus)
41399	Camiseta BEL (f/bonus)
41400	Camiseta BIH (m/bonus)
41401	Camiseta BIH (f/bonus)
41402	Camiseta BRA (m/bonus)
41403	Camiseta BRA (f/bonus)
41404	Camiseta CMR (m/bonus)
41405	Camiseta CMR (f/bonus)
41406	Camiseta CHI (m/bonus)
41407	Camiseta CHI (f/bonus)
41408	Camiseta COL (m/bonus)
41409	Camiseta COL (f/bonus)
41410	Camiseta CRC (m/bonus)
41411	Camiseta CRC (f/bonus)
41412	Camiseta CIV (m/bonus)
41413	Camiseta CIV (f/bonus)
41414	Camiseta CRO (m/bonus)
41415	Camiseta CRO (f/bonus)
41416	Camiseta ECU (m/bonus)
41417	Camiseta ECU (f/bonus)
41418	Camiseta ENG (m/bonus)
41419	Camiseta ENG (f/bonus)
41420	Camiseta FRA (m/bonus)
41421	Camiseta FRA (f/bonus)
41422	Camiseta GER (m/bonus)
41423	Camiseta GER (f/bonus)
41424	Camiseta GHA (m/bonus)
41425	Camiseta GHA (f/bonus)
41426	Camiseta GRE (m/bonus)
41427	Camiseta GRE (f/bonus)
41428	Camiseta HON (m/bonus)
41429	Camiseta HON (f/bonus)
41430	Camiseta IRN (m/bonus)
41431	Camiseta IRN (f/bonus)
41432	Camiseta ITA (m/bonus)
41433	Camiseta ITA (f/bonus)
41434	Camiseta JPN (m/bonus)
41435	Camiseta JPN (f/bonus)
41436	Camiseta KOR (m/bonus)
41437	Camiseta KOR (f/bonus)
41438	Camiseta MEX (m/bonus)
41439	Camiseta MEX (f/bonus)
41440	Camiseta NED (m/bonus)
41441	Camiseta NED (f/bonus)
41442	Camiseta NGA (m/bonus)
41443	Camiseta NGA (f/bonus)
41444	Camiseta POR (m/bonus)
41445	Camiseta POR (f/bonus)
41446	Camiseta RUS (m/bonus)
41447	Camiseta RUS (f/bonus)
41448	Camiseta ESP (m/bonus)
41449	Camiseta ESP (f/bonus)
41450	Camiseta SUI (m/bonus)
41451	Camiseta SUI (f/bonus)
41452	Camiseta URU (m/bonus)
41453	Camiseta URU (f/bonus)
41454	Camiseta USA (m/bonus)
41455	Camiseta USA (f/bonus)
41472	Traje de zombi
41473	Vestido de zombi
41474	Traje de zombi+
41475	Vestido de zombi+
41476	Traje de mago
41477	Vestido de bruja
41478	Traje de mago+
41479	Vestido de bruja+
41480	Disfraz Santa Nieve
41481	Disfraz muñeco de nieve
41482	Vest. navideño (blanco)
41483	Vest. navideño (rojo)
41484	Disfraz Santa Nieve+
41485	Disfraz muñeco de nieve+
41486	Vest. navideño+ (blanco)
41487	Vest. navideño+ (rojo)
41496	Príncipe des. (marrón)
41497	Príncipe des. (blanco)
41498	Princesa des. (marrón)
41499	Princesa des. (blanco)
41500	Príncipe des.+ (marrón)
41501	Príncipe des.+ (blanco)
41502	Princesa des.+ (marrón)
41503	Princesa des.+ (blanco)
41504	Atuendo conejo (gris)
41505	Atuendo conejo (marrón)
41506	Vestido Pascua (colores)
41507	Vestido Pascua (azul c.)
41508	Atuendo conejo+ (gris)
41509	Atuendo conejo+ (marrón)
41510	Vestido Pascua+ (colo.)
41511	Vestido Pascua+ (azul c)
41512	Atuendo dentado
41513	Atuendo dentado
41514	Atuendo dentado
41515	Atuendo dentado
41516	Atuendo dentado+
41517	Atuendo dentado+
41518	Atuendo dentado+
41519	Atuendo dentado+
41520	Ropaje invernal rojo
41521	Ropaje invernal azul
41522	Ropaje invernal rojo+
41523	Ropaje invernal azul+
41524	Vestido invernal rojo
41525	Vestido invernal azul
41526	Vestido invernal rojo+
41527	Vestido invernal azul+
45001	Orejas conejita (marrón)
45002	Orejas conejo (marrón)
45003	Pañuelo (m)
45004	Pañuelo (f)
45005	Larry Corla (m)
45006	Peinado esgrima (f)
45007	Cresta (m)
45008	Peinado fútbol GER (f)
45009	Rastas (m)
45010	Peinado boxeo GER (f)
45011	Pañuelo (m)
45012	Pañuelo (f)
45013	Larry Corla (m)
45014	Peinado esgrima (f)
45015	Cresta (m)
45016	Peinado fútbol GER (f)
45017	Rastas (m)
45018	Peinado boxeo GER (f)
45019	Peinado boxeo TUR (f)
45020	Peinado boxeo BRA (f)
45021	Peinado boxeo olím. (f)
45022	Peinado boxeo FRA (f)
45023	Peinado boxeo ITA (f)
45024	Peinado boxeo POL (f)
45025	Peinado boxeo ROU (f)
45026	Peinado boxeo ESP (f)
45027	Peinado fútbol TUR (f)
45028	Peinado fútbol BRA (f)
45029	Peinado fútbol olím. (f)
45030	Peinado fútbol FRA (f)
45031	Peinado fútbol ITA (f)
45032	Peinado fútbol POL (f)
45033	Peinado fútbol ROU (f)
45034	Peinado fútbol ESP (f)
45035	Peinado boxeo TUR (f)
45036	Peinado boxeo BRA (f)
45037	Peinado boxeo olím. (f)
45038	Peinado boxeo FRA (f)
45039	Peinado boxeo ITA (f)
45040	Peinado boxeo POL (f)
45041	Peinado boxeo ROU (f)
45042	Peinado boxeo ESP (f)
45043	Peinado fútbol TUR (f)
45044	Peinado fútbol BRA (f)
45045	Peinado fútbol olím. (f)
45046	Peinado fútbol FRA (f)
45047	Peinado fútbol ITA (f)
45048	Peinado fútbol POL (f)
45049	Peinado fútbol ROU (f)
45050	Peinado fútbol ESP (f)
45053	Peinado de Mosquetero
45054	Cofia de Criada
45055	Minicresta
45056	Moño de Salsa
45057	Fedora Bogart
45058	Peinado floral
45061	Máscara Calabaza
45062	Máscara Calabaza
45065	Peinado de Mosquetero+
45066	Cofia de Criada+
45067	Minicresta+
45068	Moño de Salsa+
45069	Fedora Bogart+
45070	Peinado floral+
45073	Máscara Calabaza (bonus)
45074	Máscara Calabaza (bonus)
45075	Gorro Navideño (rojo)
45076	Gorro Navideño (verde)
45077	Gorro Navideño (negro)
45078	Gorro Élfico
45079	Cabeza de Reno (m)
45080	Cabeza de Reno (f)
45081	Gorro Navideño + (rojo)
45082	Gorro Navideño + (verde)
45083	Gorro Navideño + (negro)
45084	Gorro Élfico +
45085	Cabeza de Reno + (m)
45086	Cabeza de Reno + (f)
45087	Bandana (blanca)
45088	Bandana (blanca)
45089	Bandana (negra)
45090	Bandana (negra)
45091	Bandana (amarilla)
45092	Bandana (amarilla)
45093	Bandana (naranja)
45094	Bandana (naranja)
45095	Bandana (azul)
45096	Bandana (azul)
45097	Bandana+ (blanca)
45098	Bandana+ (blanca)
45099	Bandana+ (negra)
45100	Bandana+ (negra)
45101	Bandana+ (amarilla)
45102	Bandana+ (amarilla)
45103	Bandana+ (naranja)
45104	Bandana+ (naranja)
45105	Bandana+ (azul)
45106	Bandana+ (azul)
45119	Orejas conejo (negro)
45120	Orejas conejo (azul)
45121	Orejas conejo (verde)
45122	Orejas conejo (rosa)
45123	Orejas conejita (negro)
45124	Orejas conejita (azul)
45125	Orejas conejita (verde)
45126	Orejas conejita (rosa)
45127	Orejas conejo+ (negro)
45128	Orejas conejo+ (azul)
45129	Orejas conejo+ (verde)
45130	Orejas conejo+ (rosa)
45131	Orejas conejita+ (negro)
45132	Orejas conejita+ (azul)
45133	Orejas conejita+ (verde)
45134	Orejas conejita+ (rosa)
45135	Peinado de cobra (m)
45136	Peinado de cobra (f)
45137	Peinado de cobra+ (m)
45138	Peinado de cobra+ (f)
45139	Máscara de Tengu
45140	Máscara veneciana
45141	Máscara Kifwebe
45142	Máscara maya
45143	Máscara Tengu+
45144	Máscara veneciana+
45145	Máscara Kifwebe+
45146	Máscara maya+
45147	Turbante negro (m)
45148	Turbante negro (f)
45149	Turbante negro+ (m)
45150	Turbante negro+ (f)
45151	Yelmo de Azrael (m)
45152	Yelmo de Azrael (f)
45153	Yelmo de Azrael+ (m)
45154	Yelmo de Azrael+ (f)
45155	Èæ»çÅõ±¸
45156	Cabeza de Jack Calabaza (
45157	Cabeza de Jack Calabaza (
45158	Cabeza de Jack Calabaza+ 
45159	Cabeza de Jack Calabaza+ 
45160	Peinado medialuna (m)
45161	Peinado medialuna (f)
45162	Peinado medialuna+ (m)
45163	Peinado medialuna+ (f)
45164	Gorro de liebre ártica
45165	Gorro de oso polar
45166	Gorro de irbis
45167	Gorro de liebre ártica+
45168	Gorro de oso polar+
45169	Gorro de irbis+
45170	Máscara calabaza zombi
45171	Sombrero de bruja
45172	Máscara calabaza zombi+
45173	Sombrero de bruja+
45174	Máscara muñeco de nieve
45175	Máscara Santa Nieve
45176	Gorro pompón (blanco)
45177	Gorro pompón (rojo)
45178	Máscara muñeco de nieve+
45179	Máscara Santa Nieve+
45180	Gorro pompón+ (blanco)
45181	Gorro pompón+ (rojo)
45190	Orejas conejo (gris)
45191	Orejas conejo (marrón)
45192	Tocado Pascua (colores)
45193	Tocado Pascua (azul)
45194	Orejas conejo+ (gris)
45195	Orejas conejo+ (marrón)
45196	Tocado Pascua+ (colores)
45197	Tocado Pascua+ (azul)
45198	Turbante marrón
45199	Turbante blanco
45200	Pañuelo marrón
45201	Pañuelo blanco
45202	Turbante marrón+
45203	Turbante blanco+
45204	Pañuelo marrón+
45205	Pañuelo blanco+
45206	Casco dentado
45207	Casco dentado
45208	Casco dentado
45209	Casco dentado
45210	Casco dentado+
45211	Casco dentado+
45212	Casco dentado+
45213	Casco dentado+
45214	Gorro con borla rojo
45215	Gorro con borla azul
45216	Capucha con borla roja
45217	Capucha con borla azul
45218	Gorro con borla rojo+
45219	Gorro con borla azul+
45220	Capucha con borla roja+
45221	Capucha con borla azul+
50001	Libro Afortunado
50002	Anillo de Oro
50003	Documento reajuste hab.
50004	Detector de Eventos
50005	Tique de monta
50006	Caja del Tesoro Dorada
50007	Caja del Tesoro Plateada
50008	Llave de Oro
50009	Llave de Plata
50010	Calcetín
50011	Caja Tesoro Luz Luna
50012	Caja del Tesoro Dorada+
50013	Caja Tesoro Plateada+
50014	Llave de Oro+
50015	Llave de Plata+
50016	Pasta de Alubia
50017	Pasta de Azúcar
50018	Pasta de Fruta
50019	Arroz Dulce
50020	Pastel de Alubias
50021	Pastel de Azúcar
50022	Pastel de Frutas
50023	Bolsa de Dinero
50024	Rosa
50025	Chocolate
50026	Monedas
50027	Billete de Lotería
50028	Anillo de Oro 24k
50029	Anillo de Oro 18k
50030	Anillo de Oro 14k
50031	Rosa
50032	Caramelo
50033	Cofre Misterioso
50034	Caja Acertijo
50035	Regalo (amarillo)
50036	Regalo (violeta)
50037	Caja de Tesoro Hexagonal
50038	Certificado de Bronce
50039	Certificado de Plata
50040	Certificado de Oro
50041	Paquete Regalo
50042	Medalla Dorada de Héroes
50050	Medalla de Caballo
50051	Pintura de Caballo
50052	Libro Caballo Armado
50053	Libro Caballo Militar
50054	Heno
50055	Zanahoria
50056	Ginseng Rojo
50057	Hierba de Monos Fáciles
50058	Hierba de Monos Normales
50059	Hierba Monos Difíciles
50060	Manual de Monta
50061	Manual de Doma
50062	Manual de Caballos
50067	Pergamino de Evolución
50068	Pergamino de Mutación
50070	Caja del Jefe Orco
50071	Caja del Líder Esotérico
50072	Caja del Líder Fantasma
50073	Caja de la Reina Araña
50074	Caja de la Araña Gigante
50075	Caja del Port. Plaga Gig
50076	Cofre Tortuga del Desie.
50077	Cofre del Nueve Colas
50078	Cofre del Tigre Amarillo
50079	Cofre del Rey Llama
50080	Cofre del Dragón Rojo
50081	Cofre del Rey Demonio
50082	Cofre del Segador Muerte
50083	Tique de monta
50084	Llave de Piedra
50085	Semilla
50086	Pastel de Luna
50087	Torta de Arroz y Alubias
50088	Torta Arroz y Artemisa
50089	Llave de Piedra
50090	Caja Zorro Nueve Colas
50091	Sushi de Carpa Dorada
50092	Sushi de Carpa
50093	Sushi de Salmón
50094	Sushi de Barbo
50095	Calabaza
50096	Pelota de Fútbol
50100	Petardos
50101	Petardos
50102	Petardos
50103	Petardos
50104	Petardos
50105	Petardos
50106	Petardo de  Navidad
50107	Petardos Chinos
50108	Fuegos Artificiales.
50109	Caja de Ébano Rojo
50110	Caja de Ébano Pompa
50111	Caja de Ébano Amarillo
50112	Caja Ébano Verde Claro
50113	Caja de Ébano Verde
50114	Caja de Ébano Azul
50115	Caja de Ébano Carmín
50116	Señal de Cambio de Arma
50117	Joyero
50118	NoNAme
50119	NoNAme
50120	Cofre de Hierro
50121	Caja de Hierro
50122	Baúl de Hierro
50123	Helado
50124	Caja de madera podrida
50125	Baúl misterioso
50126	Baúl misterioso
50127	Baúl Secr. de Esmeralda
50128	Baúl Secreto de Zafiro
50129	Baúl Secreto de Amatista
50130	Baúl de Olimpia
50131	Baúl Secreto de Citrina
50132	Baúl Secreto de Rubí
50133	Baúl Secr. de Esmeralda
50134	Baúl Secreto de Zafiro
50135	Baúl Secreto de Amatista
50136	Baúl Secreto de Topacio
50137	Baúl Secreto de Citrina
50150	Llave de Rubí
50151	Llave de Esmeralda
50152	Llave de Zafiro
50153	Llave de Amatista
50154	Llave de Topacio
50155	Llave de Citrina
50156	Llave de Diamante
50160	Huevo de Pascua
50161	Huevo de Pascua
50162	Huevo de Pascua
50163	Huevo de Pascua
50164	Huevo de Pascua
50165	Huevo de Pascua
50166	Huevo de Pascua
50167	Huevo de Pascua
50168	Huevo de Pascua
50169	Huevo de Pascua
50170	Huevo de Pascua
50171	Huevo de Pascua
50172	Huevo de Pascua
50173	Huevo de Pascua
50174	Huevo de Pascua
50175	Huevo de Pascua
50176	Huevo de Pascua
50177	Huevo de Pascua
50178	Huevo de Pascua
50179	Huevo de Pascua
50180	Cesta Vacía
50181	Cesta con Hue. de Pascua
50182	Baúl bendito
50183	Dulces
50184	NoNAme
50185	NoNAme
50186	Cofre de Azrael
50187	Baúl de Aprendiz I
50188	Baúl de Aprendiz II
50189	Baúl de Aprendiz III
50190	Baúl de Experto I
50191	Baúl de Experto II
50192	Baúl de Experto III
50193	Baúl de Maestro I
50194	Baúl de Maestro II
50195	Baúl de Maestro III
50196	Baúl de Gran Maestro
50197	NoNAme
50198	NoNAme
50199	NoNAme
50200	Paquete
50201	Ramo
50202	Ramo
50212	Baúl de Aprendiz I
50213	Baúl de Aprendiz I
50215	Cofre de Halloween
50216	Vino Caliente
50249	Baúl del Triunfo
50252	Cor Draconis
50253	NoNAme
50254	Baúl de la Oscuridad
50255	Cor Draconis (en bruto)
50256	Cor Draconis (afilado)
50257	Cor Draconis (raro)
50258	Cor Draconis (antiguo)
50259	Cor Draconis (legend.)
50260	Cor Draconis (en bruto)
50263	Pergamino de unión
50264	Pergamino de separación
50265	Balón de oro
50266	Baúl de Jotun Thrym
50267	Baúl okey de oro
50268	Baúl okey de plata
50269	Baúl okey de bronce
50300	Manual de Habilidad
50301	Arte de Guerra Sun Zi
50302	Arte de Guerra Wu zi
50303	Arte Guerra WeiLiao Zi
50304	Maestría Combo
50305	Dcum. del Maestro Combo
50306	Arte del Combo
50307	Libro de Misión(Fácil)
50308	Libro de Misión(Normal)
50309	Libro de Misión(Difícil)
50310	Libro de Misión(Experto)
50311	Lingüística Shinsoo
50312	Lingüística Chunjo
50313	Lingüística Jinno
50314	Libro Polimorfo
50315	Libro Polimorfo Avanzado
50316	Libro Maestro Polimorfo
50317	Libro de Misión(Exámen)
50318	Libro de Misión(Fácil)
50319	Libro de Misión(Normal)
50320	Libro de Misión(Difícil)
50321	Libro de Misión(Experto)
50322	Papel Transformación
50323	Baúl libros contraataque
50324	Baúl libros potenciación
50401	Manual Corte Tres Maner.
50402	Manual Giro de Espada
50403	Manual Berserk
50404	Manual Aura de Espada
50405	Manual Rociada
50406	Libro del deseo de vivir
50416	Manual Pulso Espiritual
50417	Manual Golpe
50418	Manual Tocón
50419	Manual Cuerpo Fuerte
50420	Manual Golpe de Espada
50421	Libro círculo de espada
50431	Manual Emboscada
50432	Manual Ataque Rápido
50433	Manual Daga Rodante
50434	Manual Camuflaje
50435	Manual Nube Tóxica
50436	Libro del veneno lento
50446	Manual Disparo Repetido
50447	Manual Lluvia de Flechas
50448	Manual Flecha de Fuego
50449	Manual Camino Pluma
50450	Manual Flecha Venenosa
50451	Libro del golpe lumínico
50461	Manual Golpe de Dedo
50462	Manual Remolino Dragón
50463	Manual Hoja Encantada
50464	Manual Miedo
50465	Manual Armad. Encantada
50466	Manual Disipar
50476	Manual Golpe Oscuro
50477	Manual Golpe de Llama
50478	Manual Esp. de la Llama
50479	Manual Protección Oscura
50480	Manual Golpe Espiritual
50481	Manual Orbe Oscuro
50491	Manual Talismán Volador
50492	Manual Disparo de Dragón
50493	Manual Rugido del Dragón
50494	Manual Bendición
50495	Manual Reflectar
50496	Manual Ayuda del Dragón
50506	Manual Tiro Relámpago
50507	Manual Llam. del Relámp.
50508	Manual Garra Relámpago
50509	Manual Curación
50510	Manual Remolinos
50511	Manual Ataque
50512	Piedra Arco Iris
50513	Piedra Alma
50514	Libro de potenciación
50515	Libro de contraataque
50516	Contra. a giro de espada
50517	Contraataque a emboscada
50518	Contra. a golpe de dedo
50519	Contra. a disparo dragón
50520	Contra. a pulso espirit.
50521	Contra. a flecha fuego
50522	Contra. a golpe oscuro
50523	Contra. a llam. relámp.
50524	Contra. a aliento lobo
50525	Piedra alma+
50530	Libro de desgarrar
50531	Libro de aliento de lobo
50532	Libro de salto lobuno
50533	Libro de zarpa lobuna
50534	Lib. alma lob. escarlata
50535	Libro alma lob. índigo
50560	Poten. de giro de espada
50561	Poten. de emboscada
50562	Poten. de golpe de dedo
50563	Poten. de disparo dragón
50564	Poten. de pulso espirit.
50565	Poten. de flecha fuego
50566	Poten. de golpe oscuro
50567	Poten. de llam. relámp.
50568	Poten. de aliento lobo
50600	Guia de Minería
50601	Piedra Diamante
50602	Piedra Ámbar
50603	Tronco Fósil
50604	Mineral Cobre
50605	Mineral Plata
50606	Mineral Oro
50607	Mineral Jade
50608	Mineral Ébano
50609	Pieza de Perla
50610	Mineral Oro Blanco
50611	Mineral Cristal
50612	Mineral de Amatista
50613	Mineral Lágrima de Cielo
50614	Mena de Cristal del Alma
50615	Mena de Rubí
50616	Mena de Granate
50617	Mena de Esmeralda
50618	Mena de Zafiro
50619	Mineral de turmalina
50621	Diamante
50622	Ámbar
50623	Madera Fósil
50624	Cobre
50625	Plata
50626	Oro
50627	Jade
50628	Ébano
50629	Perla
50630	Oro Blanco
50631	Cristal
50632	Amatista
50633	Lágrima de Cielo
50634	Cristal del alma
50635	Rubí
50636	Granate
50637	Esmeralda
50638	Zafiro
50639	Turmalina
50701	Flor Melocotón
50702	Campánula
50703	Flor Kaki
50704	Raíz Gango
50705	Lila
50706	El Fungicida
50707	Rosa Alpina
50708	Mulberry
50709	Diente león
50710	Thistle
50711	Fecha
50712	Planta Sam-Zi
50721	Flor Melocotón
50722	Campánula
50723	Flor Kaki
50724	Raíz Gango
50725	Lila
50726	Fungicida
50727	Rosa Alpina
50728	Mulberry
50729	Diente León
50730	Thistle
50731	Fecha
50732	Planta Sam-Zi
50801	Jugo Flor Melocotón
50802	Jugo Harebell
50803	Jugo Flor Kaki
50804	Jugo Raíz Gango
50805	Jugo Lila
50806	Resina Fungicida
50807	Jugo Rosa Alpina
50808	Jugo Mulberry
50809	Jugo Diente León
50810	Jugo Thistle
50811	Resumen fecha
50812	Jugo Planta Sam-Zi
50813	Agua Sim
50814	Agua Dok
50815	Agua Bo
50816	Agua Joven
50817	Agua Zin
50818	Agua SamBO
50819	Agua Mong
50820	Agua Hwal
50821	Rocío rojo
50822	Rocío rosa
50823	Rocío amarillo
50824	Rocío verde
50825	Rocío azul
50826	Rocío blanco
50901	Botella Vacía
50902	Receta para Princip.
50903	Receta
50904	Receta para Prof.
50905	Receta para Agua Sim
50906	Receta para Agua Dok
50907	Receta para Agua Bo
50908	Receta Para Agua Joven
50909	Receta para Agua Zin
50910	Receta para Agua Hwal
51001	Fragmento de energía
51002	Cristal de Energía
51501	Cor Draconis (en bruto)
51502	Cor Draconis (en bruto)
51503	Cor Draconis (normal)
51504	Cor Draconis (noble)
51505	Cor Draconis (precioso)
51506	Cor Draconis (mítico)
51507	Cor Draconis (afilado)
51508	Cor Draconis (raro)
51509	Cor Draconis (antiguo)
51510	Cor Draconis (legendario)
51511	Cor Diamas
51512	Cor Rubinum
51513	Cor Jadeit
51514	Cor Saphirum
51515	Cor Granatum
51516	Cor Atrum
51517	Cor Diamas (normal)
51518	Cor Rubinum (normal)
51519	Cor Jadeit (normal)
51520	Cor Saphirum (normal)
51521	Cor Granatum (normal)
51522	Cor Atrum (normal)
51523	Cor Diamas (noble)
51524	Cor Rubinum (noble)
51525	Cor Jadeit (noble)
51526	Cor Saphirum (noble)
51527	Cor Granatum (noble)
51528	Cor Atrum (noble)
51529	Cor Diamas (precioso)
51530	Cor Rubinum (precioso)
51531	Cor Jadeit (precioso)
51532	Cor Saphirum (precioso)
51533	Cor Granatum (precioso)
51534	Cor Atrum (precioso)
51535	Cor Diamas (impoluto)
51536	Cor Rubinum (impoluto)
51537	Cor Jadeit (impoluto)
51538	Cor Saphirum (impoluto)
51539	Cor Granatum (impoluto)
51540	Cor Atrum (impoluto)
51541	Cor Draconis (brillante)
51542	Cor Diamas (brillante)
51543	Cor Rubinum (brillante)
51544	Cor Jadeit (brillante)
51545	Cor Saphirum (brillante)
51546	Cor Granatum (brillante)
51547	Cor Atrum (brillante)
51548	Cor Draconis (impoluto)
51549	Cor Draconis (eterno)
51550	Cor Diamas (eterno)
51551	Cor Rubinum (eterno)
51552	Cor Jadeit (eterno)
51553	Cor Saphirum (eterno)
51554	Cor Granatum (eterno)
51555	Cor Atrum (eterno)
51556	Cor Diamas (mítico)
51557	Cor Rubinum (mítico)
51558	Cor Jadeit (mítico)
51559	Cor Saphirum (mítico)
51560	Cor Granatum (mítico)
51561	Cor Atrum (mítico)
51562	Cor Draconis (épico)
51563	Cor Diamas (épico)
51564	Cor Rubinum (épico)
51565	Cor Jadeit (épico)
51566	Cor Saphirum (épico)
51567	Cor Granatum (épico)
51568	Cor Atrum (épico)
51569	Cor Draconis (divino)
51570	Cor Diamas (divino)
51571	Cor Rubinum (divino)
51572	Cor Jadeit (divino)
51573	Cor Saphirum (divino)
51574	Cor Granatum (divino)
51575	Cor Atrum (divino)
51576	Cor Draconis+ (normal)
51577	Cor Diamas+ (normal)
51578	Cor Rubinum+ (normal)
51579	Cor Jadeit+ (normal)
51580	Cor Saphirum+ (normal)
51581	Cor Granatum+ (normal)
51582	Cor Atrum+ (normal)
51583	Cor Draconis+ (noble)
51584	Cor Diamas+ (noble)
51585	Cor Rubinum+ (noble)
51586	Cor Jadeit+ (noble)
51587	Cor Saphirum+ (noble)
51588	Cor Granatum+ (noble)
51589	Cor Atrum+ (noble)
51590	Cor Draconis+ (precioso)
51591	Cor Diamas+ (precioso)
51592	Cor Rubinum+ (precioso)
51593	Cor Jadeit+ (precioso)
51594	Cor Saphirum+ (precioso)
51595	Cor Granatum+ (precioso)
51596	Cor Atrum+ (precioso)
51597	Cor Draconis+ (impoluto)
51598	Cor Diamas+ (impoluto)
51599	Cor Rubinum+ (impoluto)
51600	Cor Jadeit+ (impoluto)
51601	Cor Saphirum+ (impoluto)
51602	Cor Granatum+ (impoluto)
51603	Cor Atrum+ (impoluto)
51604	Cor Draconis+ (brillan.)
51605	Cor Diamas+ (brillante)
51606	Cor Rubinum+ (brillante)
51607	Cor Jadeit+ (brillante)
51608	Cor Saphirum+ (brillan.)
51609	Cor Granatum+ (brillan.)
51610	Cor Atrum+ (brillante)
51611	Cor Draconis+ (eterno)
51612	Cor Diamas+ (eterno)
51613	Cor Rubinum+ (eterno)
51614	Cor Jadeit+ (eterno)
51615	Cor Saphirum+ (eterno)
51616	Cor Granatum+ (eterno)
51617	Cor Atrum+ (eterno)
51618	Cor Draconis+ (mítico)
51619	Cor Diamas+ (mítico)
51620	Cor Rubinum+ (mítico)
51621	Cor Jadeit+ (mítico)
51622	Cor Saphirum+ (mítico)
51623	Cor Granatum+ (mítico)
51624	Cor Atrum+ (mítico)
51625	Cor Draconis+ (épico)
51626	Cor Diamas+ (épico)
51627	Cor Rubinum+ (épico)
51628	Cor Jadeit+ (épico)
51629	Cor Saphirum+ (épico)
51630	Cor Granatum+ (épico)
51631	Cor Atrum+ (épico)
51632	Cor Draconis+ (divino)
